id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
27164,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt
43421,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Spykar Men Navy Blue Jeans
11062,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,John Miller Men Solid Light Maroon Shirts
14510,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Mark Taylor Men Aqua Green & White Striped Shirt
37792,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Players Men Gingham Blue Shirt
5147,Women,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Wrangler Women Ditsy Polka Red Shirt
4095,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Classic Polo Men's Black With White Stripes T-shirt
34117,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Girls Washed Blue Shorts
28548,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Nike Men White T-shirt
31465,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Nike Men Training Blue T-shirt
13735,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Belmonte Men Stripes Green Shirts
43045,Men,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Nike Men Pink Shorts
19801,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Blue Tshirt
34325,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Myntra Men Street Moving Fusion Red T-shirt
3082,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Probase Men's Cartoon Navy T-shirt
31657,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Indigo Nation Men Printed Black Shirt
2150,Men,Apparel,Topwear,Shirts,White,Spring,2011.0,Casual,Basics Men Yellow Striped Polo T-shirt
13507,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Chimp Men Smart Ass Green Tshirts
57445,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Angry Birds Women Pink T-shirt
11250,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men White Striped Blue Shirt
14722,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers For Her Women Casual Shirt Black Shirts
52137,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Femella Women Black Polo T-Shirt
29655,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Indigo Nation Men Grey Striped Shirt
9545,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Sports,Nike Men Grey T-shirt
8497,Women,Apparel,Bottomwear,Skirts,Cream,Fall,2011.0,Casual,Forever New Women Cameo Skirt Cream Skirts
44893,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Puma Men Grey Honeycomb Polo T-shirt
5986,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Locomotive Men Black Pink Checked Shirt
18320,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Wills Lifestyle Men Check Green Shirt
48450,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,French Connection Men Grey T-shirt
23961,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Provogue Men Printed White Shirt
1942,Men,Apparel,Topwear,Shirts,White,Fall,2010.0,Casual,Puma Mens Reggae All Night White T-shirt
7289,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mickey Men's Goofy's Running Royal Blue T-shirt
23539,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,Classic Polo Men White Sweatshirt
19696,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Shirt
27199,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Casual,Doodle Kids Girl Printed Grey Skirt
18744,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Arrow Woman Cameron Blue Shirt
26279,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Proline Men Grey Polo T-shirt
18576,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Puma Men Riddim Red Tshirt
37139,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,Wills Lifestyle Men Pink Check Shirt
41985,Boys,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Under The SunYellow T-shirt
14941,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Status Quo Men Solid White Shorts
26883,Women,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Jealous 21 Women Printed Green T-shirt
19662,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Printed Blue Sweatshirt
12884,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Spykar Men Helmet Grey T-Shirts
16418,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Levi's Men Stripes White Tshirts
19450,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Quiksilver Men Black T-shirt
7873,Men,Apparel,Topwear,Shirts,Multi,Fall,2011.0,Casual,Proline Men Multicoloured Striped Polo T-shirt
5718,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Basics Men Blue T-shirt
2159,Men,Apparel,Topwear,Shirts,Green,Spring,2011.0,Casual,Basics Men Green Polo T-shirt
44867,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Puma Men Green Graphic Story T-shirt
33935,Men,Apparel,Topwear,Shirts,Turquoise Blue,Summer,2012.0,Casual,ADIDAS Men Polo Turquoise Blue T-Shirt
5972,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men Red Black Checked Shirts
14519,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White & Teal Blue Striped Shirt
28541,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Sports,Nike Men Running Grey T-shirt
9783,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,ADIDAS Men Bnce Hop White Tshirts
17501,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Classic Polo Men Stripes Grey Polo T-Shirt
6156,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Lee Men's Sheild Black T-shirt
26246,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Proline Men Green Polo Tshirt
3424,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Myntra Men's All or Nothing at All T-shirt
30323,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Myntra Men Ava Black T-shirt
48239,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Avengers Boys Navy Blue Printed T-shirt
29800,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Basics Men Black & Navy Checked Shirt
3616,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Puma Men Deccan Chargers Woven Black Shirt
12241,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Stripes White Shirts
13393,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Men Check Green Shirts
30111,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Flying Machine Men Check Green & Brown Shirt
40266,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Scullers Men Navy Blue Striped T-shirt
32646,Boys,Apparel,Topwear,Shirts,Green,Summer,2012.0,Sports,Nike Kids Boys Contemporary Athlete Green T-shirt
4433,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Wrangler Men's Hiker Striper Polo White Navy T-shirt
23162,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Mark Taylor Men Navy Blue Printed T-shirt
16285,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Peter England Men Printed Blue TShirt
9748,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indian Terrain Men Navy Blue Shirts
3272,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Guerrilla Men's God's Sent White T-shirt
12625,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Probase Men Printed Orange Tshirts
24347,Women,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,ADIDAS Women Green T-shirt
4057,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Myntra Men's Nobody Says No To Me White T-shirt
53215,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,Mark Taylor Men Pink Shirt
5185,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Dark Knight Men's Crew Black T-shirt
37750,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Blue Check Shirt
11292,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Millard Jeans
10340,Women,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,United Colors of Benetton Women Green Polo T-shirt
40430,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,Tonga Women Grey Dress
21407,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Locomotive Men Printed White T-shirt
4265,Women,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,Jealous 21 Women Plain Pink Top
24949,Women,Apparel,Topwear,Shirts,Peach,Summer,2012.0,Casual,United Colors of Benetton Women Peach T-shirt
17165,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,U.S. Polo Assn. Men Maroon & White Check Shirt
6532,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2011.0,Sports,Nike Women's Border Pink Skirt
2192,Men,Apparel,Bottomwear,Shorts,White,Fall,2010.0,Sports,ADIDAS Men White Short
54202,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Highlander Men Grey Shirt
23196,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Check Shirt
3286,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Guerrilla Men's Madagascar Black T-shirt
31453,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Sports,Nike Women Tennis Black T-shirt
11054,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirts
33304,Boys,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Pack of 2 T-shirts
10186,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Black & Blue Stripe Shirt
14526,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Aqua Blue & White Grey Striped Shirt
11266,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Indigo Nation Men Pv Plan(Mix & Max) Greyish Brown Trousers
44858,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Puma Men Red T-shirt
37596,Boys,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Madagascar3 Boys Navy Blue Printed T-Shirt
14714,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Solid Navy Blue Trousers
17191,Men,Apparel,Topwear,Shirts,Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Checks  Blue Shirt
19837,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Green Shirt
3888,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Wrangler Men's Racing Big Print Grey T-shirt
16043,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt
2166,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Probase Men Check Orange Shirt
42393,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Flying Machine Women White T-shirt
31661,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Indigo Nation Men Printed Blue Shirt
33552,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Wrangler Men Brown Striped Shirt
32480,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Proline Men Multicoloured Striped Polo T-shirt
41172,Women,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Casual,Allen Solly Woman Orange Shirt
20145,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Men Urban Green Shirt
38986,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Comics Blue T-shirt
39854,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-Shirt
22612,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Sports,Nike Men Black Jersey
8804,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Scul White Gingham Red Shirt
16427,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Levi's Men Printed Purple Tshirts
47285,Women,Apparel,Topwear,Shirts,Peach,Summer,2012.0,Casual,Myntra Women Pack of 3 T-shirts
43625,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Vero Moda Women Black Printed Shift Dress
13155,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Puma Men Vintage No.1 Logo Blue Tshirts
27360,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Tantra Men After The Fight Maroon T-shirt
16615,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Genesis Men Solid Charcoal Trouser
31037,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Arrow Sport Men Printed Navy Blue T-shirt
27152,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Mark Taylor Men Striped Blue Shirt
28926,Men,Apparel,Topwear,Shirts,Teal,Summer,2012.0,Casual,Mr. Men Printed Teal T-shirt
11430,Women,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,United Colors of Benetton Women Brown T-shirt
1989,Women,Apparel,Topwear,Shirts,Black,Fall,2010.0,Sports,ADIDAS Womens Black Tank Fitted T-shirt
5515,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Probase Men's Crack Print Crew Challenger Blue T-shirt
15090,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mother Earth Men Check White Shirts
5975,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Locomotive Men Black Maroon Purple Stripe Shirt
5149,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Wrangler Women's Sequin White T-shirt
28546,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Nike Men Basic Navy Blue T-shirt
19201,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Check Black Shirt
13509,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Chimp Men Are you Soor Blue Tshirts
44860,Men,Apparel,Topwear,Shirts,Red,Winter,2012.0,Casual,Puma Men Red T-shirt
52139,Women,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Casual,Femella Women Orange Polo T-Shirt
13951,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,United Colors of Benetton Men Printed Purple Tshirts
19457,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Quiksilver Men Black T-shirt
27358,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Tantra Men Feel No Pain White T-shirt
40098,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue T-shirt
59989,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Women Black Dress
14946,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Status Quo Men Stripes Red Tshirts
11408,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Black Sweatshirts
19665,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Printed Green TShirt
2708,Girls,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Disney Kids Girl's White Dress Pooh Kidswear
17539,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Formal,Mark Taylor Men Orange & White Striped Shirt
6952,Men,Apparel,Topwear,Shirts,Brown,Summer,2011.0,Casual,s.Oliver Men's Valentine Brown T-shirt
24529,Men,Apparel,Topwear,Shirts,Beige,Fall,2011.0,Casual,Mother Earth Men Beige Shirt
20189,Men,Apparel,Topwear,Shirts,Olive,Fall,2011.0,Casual,Wrangler Men Wanderers Printed Olive Shirt
41982,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys Aviator White T-shirt
38344,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Superman Boys Red Printed T-shirt
1945,Men,Apparel,Topwear,Shirts,Green,Fall,2010.0,Sports,Puma Mens Reggae All Night Green T-shirt
26870,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Jealous 21 Women Printed Black T-shirt
12279,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Genesis Men Stripes Pink Shirts
29838,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Basics Men Blue Checked Slim Fit Shirt
5981,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Locomotive Men Black White Stripe Shirt
37768,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,John Players Men Gingham Green Shirt
23966,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Peter England Men Purple Printed T-shirt
48457,Men,Apparel,Bottomwear,Shorts,Multi,Summer,2012.0,Casual,French Connection Men Multi Coloured Cargo Shorts
18327,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wills Lifestyle Men Check Black Shirt
18929,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Levi's Men Graphic Print Red Tshirt
2996,Men,Apparel,Topwear,Shirts,Red,Fall,2010.0,Casual,DUSG Men's Freedom Organic Cotton Red T-shirt
29652,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Indigo Nation Men Striped Purple Shirt
3844,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Wrangler Men's Wild Horse Golden Yellow T-shirt
9542,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Sports,Nike Men Manu Auth Graphic Red T-Shirts
3078,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Probase Men's Player Green T-shirt
45946,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Tokyo Talkies Women White & Pink T-shirt
44894,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Puma Men Red T-shirts
10378,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Printed Black Tshirts
16612,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Stripes Navy Blue Trouser
26087,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt
43410,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Scullers Men Purple Shirt
27155,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Mark Taylor Men Striped White Shirt
18788,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Arrow Woman Celesta Blue Shirt
41347,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Black Texas Jeans
44635,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Nike Men Grey Printed T-shirt
20370,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Self Stripes White Shirt
36215,Girls,Apparel,Bottomwear,Shorts,Purple,Summer,2012.0,Casual,Gini and Jony Girls Core Purple Shorts
33555,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Wrangler Women Summer of Love Blue T-shirt
32487,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,2012.0,Sports,Proline Grey Melange Shorts
38981,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt
20142,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Authentic Rope Navy Blue Shirt
5720,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Basics Men Red Varsity T-shirt
39853,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-Shirt
8803,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men's Scul Purple Shirt
16420,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Levi's Men Stripes White Tshirts
22615,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Sports,Nike Men Grey T-shirt
47282,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Myntra Men Pack of 3 T-shirts
13152,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Puma Men Scribble White Tshirts
6999,Women,Apparel,Topwear,Shirts,Magenta,Summer,2011.0,Casual,s.Oliver Women Meganta Printed T-Shirt
11261,Women,Apparel,Dress,Dresses,Red,Summer,2011.0,Casual,Palm Tree Kids Girls Red Saloppette Set
4296,Men,Apparel,Topwear,Shirts,Brown,Summer,2011.0,Casual,Tantra Men's Hum Hindustani Choco Brown T-shirt
14713,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Genesis Men Solid Brown Trousers
34314,Men,Apparel,Topwear,Shirts,Orange,Summer,2012.0,Casual,Myntra Men Orange Urban T-shirt
16044,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Highlander Men Check Red Shirt
29699,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Check Purple Shirt
19830,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Navy Blue Shirt
43246,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans
9589,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men cotton White Shirts
2161,Men,Apparel,Topwear,Shirts,Blue,Spring,2011.0,Casual,Basics Men Turquoise T-shirt
42394,Women,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Flying Machine Women Purple T-shirt
23191,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Highlander Men Grey Check Shirt
16276,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,Batman Men Batman Navy Blue Sweatshirts
30586,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Nike Men Club Pique Polo White T-shirt
3281,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Guerrilla Men's Ace Of Spades White T-shirt
31454,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Sports,Nike Women Tennis Black Skirt
11053,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirts
33303,Boys,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Pack of 2 T-shirts
5176,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Marvel Men's Spiderman Zoom In Action Black T-shirt
14521,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men White Red & Blue Stripe Shirt
11295,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Texas Jeans
10347,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Men Printed Purple Tshirts
4262,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Inkfruit Men's Joker White UV T-shirt
21400,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Locomotive Men Printed Black T-shirt
15635,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Sports,Nike Men AS Arsenal Core Red Tshirts
18916,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Levis Men Denim Grey Shirt
17162,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks  Blue Shirt
3047,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Tantra Men's Dirty Man Blue T-shirt
23165,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Mark Taylor Men Black Printed T-shirt
6707,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,UCB Men's Striper Basic Navy Pink T-shirt
16282,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,Superman Men White Sweatshirt
23959,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Provogue Men Blue Shirt
48468,Women,Apparel,Dress,Dresses,Mauve,Summer,2012.0,Casual,French Connection Mauve Dress
18318,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Wills Lifestyle Men Check Purple Shirt
12622,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Probase Men Printed Blue Tshirts
